# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	15963	16997	+	HPMCLD_00075	leuB	3-isopropylmalate dehydrogenase	COG:CE, COG:COG0473, EC:1.1.1.85, GO:0000287, GO:0003862, GO:0005737, GO:0009098, GO:0051287, RefSeq:WP_002266520.1, SO:0001217, UniParc:UPI0001B05506, UniRef:UniRef100_A0A829BQN8, UniRef:UniRef50_Q56268, UniRef:UniRef90_Q8DTG3
contig_1	cds	17123	18508	+	HPMCLD_00080	leuC	3-isopropylmalate dehydratase large subunit	COG:COG0065, COG:E, EC:4.2.1.33, GO:0003861, GO:0009098, GO:0046872, GO:0051539, KEGG:K01703, RefSeq:WP_002262706.1, SO:0001217, UniParc:UPI00000E3117, UniRef:UniRef100_Q8DTG4, UniRef:UniRef50_Q5M406, UniRef:UniRef90_Q8DTG4
contig_1	cds	18510	19100	+	HPMCLD_00085	leuD	3-isopropylmalate dehydratase small subunit	COG:COG0066, COG:E, EC:4.2.1.33, GO:0003861, GO:0009098, GO:0009316, RefSeq:WP_002262705.1, SO:0001217, UniParc:UPI00000E3116, UniRef:UniRef100_Q8DTG5, UniRef:UniRef50_Q02144, UniRef:UniRef90_Q8DTG5
contig_1	cds	19429	19815	-	HPMCLD_00090	ugpQ	(pseudo) Glycerophosphoryl diester phosphodiesterase	COG:COG0584, COG:I, SO:0001217, UniRef:UniRef50_Q8DTG6, UniRef:UniRef90_Q8DTG6
contig_1	cds	19880	20665	+	HPMCLD_00095	tsaC	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	COG:COG0009, COG:J, SO:0001217, UniRef:UniRef50_A0A0H3CPK3, UniRef:UniRef90_A0A139NPW6
contig_1	cds	20783	21364	+	HPMCLD_00100	grpB	GrpB domain, putative nucleotidyltransferase, UPF0157 family	COG:COG2320, COG:R, SO:0001217, UniRef:UniRef50_X0PTK8, UniRef:UniRef90_Q8DTG8
contig_1	cds	21348	21674	+	HPMCLD_00105	yrdB	YrdB family protein	RefSeq:WP_002279018.1, SO:0001217, UniParc:UPI000264EE9F, UniRef:UniRef100_UPI000264EE9F, UniRef:UniRef50_A0A172Q9E2, UniRef:UniRef90_UPI001455A054
contig_1	cds	21719	22354	+	HPMCLD_00110		Methyltransferase type 11 domain-containing protein	RefSeq:WP_002312903.1, SO:0001217, UniParc:UPI0002BDDA8A, UniRef:UniRef100_UPI0002BDDA8A, UniRef:UniRef50_A0A829BMT2, UniRef:UniRef90_A0A829BMT2
contig_1	cds	22351	22971	+	HPMCLD_00115		Peptidase E	RefSeq:WP_002270544.1, SO:0001217, UniParc:UPI0002B51D33, UniRef:UniRef100_UPI0002B51D33, UniRef:UniRef50_A0A140PR99, UniRef:UniRef90_A0A1L7LII8
contig_1	cds	23181	24305	+	HPMCLD_00120	queG	tRNA epoxyqueuosine(34) reductase QueG	COG:COG1600, COG:J, EC:1.17.99.6, GO:0008616, GO:0051539, GO:0052693, RefSeq:WP_019312572.1, SO:0001217, UniParc:UPI00030DC173, UniRef:UniRef100_A0A2J9QGU1, UniRef:UniRef50_A0A0E1EFR9, UniRef:UniRef90_Q8DTK8
contig_1	cds	24473	25450	+	HPMCLD_00125	prfB	peptide chain release factor 2	COG:COG1186, COG:J, GO:0005737, GO:0016149, SO:0001217, UniParc:UPI0001B0550E, UniRef:UniRef100_A0A1L7LIP6, UniRef:UniRef50_P28367, UniRef:UniRef90_A2RFN2
contig_1	cds	25472	26164	+	HPMCLD_00130	ftsE	cell division ATP-binding protein FtsE	COG:COG2884, COG:D, GO:0000910, GO:0005524, RefSeq:WP_002265091.1, SO:0001217, UniParc:UPI0001B0550F, UniRef:UniRef100_A0A2J9QDM8, UniRef:UniRef50_Q8DTL0, UniRef:UniRef90_Q8DTL0
contig_1	cds	26148	27092	+	HPMCLD_00135	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, GO:0016020, SO:0001217, UniRef:UniRef50_Q04LE4, UniRef:UniRef90_A0A1L7LIP0
contig_1	cds	27216	27854	-	HPMCLD_00140	gloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	COG:COG0491, COG:R, RefSeq:WP_002265090.1, SO:0001217, UniParc:UPI0002B5D9AC, UniRef:UniRef100_UPI0002B5D9AC, UniRef:UniRef50_A0A150NPC9, UniRef:UniRef90_Q8DTL2
contig_1	cds	27979	28743	+	HPMCLD_00145	fabG	(S)-acetoin forming diacetyl reductase	COG:COG1028, COG:I, EC:1.1.1.304, GO:0019152, GO:0045150, RefSeq:WP_002266510.1, SO:0001217, UniParc:UPI0001B05511, UniRef:UniRef100_UPI0001B05511, UniRef:UniRef50_A0A0D1M0G4, UniRef:UniRef90_Q8DTL3
contig_1	cds	28687	28827	-	HPMCLD_00150		hypothetical protein	
contig_1	cds	28887	30065	+	HPMCLD_00155	accC	Biotin carboxylase	COG:COG0439, COG:I, RefSeq:WP_002270542.1, SO:0001217, UniParc:UPI0002B5266D, UniRef:UniRef100_UPI0002B5266D, UniRef:UniRef50_A0A0F5EXW4, UniRef:UniRef90_Q8DTL4
contig_1	cds	30207	30959	+	HPMCLD_00160		Esterase/lipase superfamily enzyme	COG:COG4947, COG:R, SO:0001217, UniRef:UniRef50_A3CN30, UniRef:UniRef90_A0A829BVE1
contig_1	cds	30805	31284	-	HPMCLD_00165		hypothetical protein	
contig_1	cds	32059	32790	+	HPMCLD_00170		ABC transporter permease	RefSeq:WP_226709561.1, SO:0001217, UniParc:UPI001CFEA8A2, UniRef:UniRef100_UPI001CFEA8A2, UniRef:UniRef50_Q8DTL7, UniRef:UniRef90_Q8DTL7
contig_1	cds	32792	33445	+	HPMCLD_00175		ATP-binding protein	RefSeq:WP_002265728.1, SO:0001217, UniParc:UPI000264EEC7, UniRef:UniRef100_A0A829BM11, UniRef:UniRef50_Q8DTL8, UniRef:UniRef90_Q8DTL8
contig_1	cds	33668	34501	-	HPMCLD_00180	ybbA	putative hydrolase of the alpha/beta superfamily	COG:COG2819, COG:R, RefSeq:WP_019314781.1, SO:0001217, UniParc:UPI0003090D08, UniRef:UniRef100_UPI0003090D08, UniRef:UniRef50_A0A448U272, UniRef:UniRef90_A0A2J9QDM3
contig_1	cds	34694	37222	+	HPMCLD_00185	polC	bifunctional DnaQ family exonuclease/ATP-dependent helicase	COG:COG2176, COG:L, GO:0003677, GO:0003887, GO:0004386, GO:0005524, GO:0006139, GO:0006260, GO:0008408, SO:0001217, UniRef:UniRef50_A0A412F3A6, UniRef:UniRef90_Q8DTM0
contig_1	cds	37288	38469	+	HPMCLD_00190	aspB	Asparagine--oxo-acid transaminase	COG:COG0436, COG:E, EC:2.6.1.14, GO:0009058, GO:0030170, GO:0047297, SO:0001217, UniRef:UniRef50_Q8DTM1, UniRef:UniRef90_Q8DTM1
contig_1	cds	38516	39862	+	HPMCLD_00195	asnS	asparagine--tRNA ligase	COG:COG0017, COG:J, EC:6.1.1.22, GO:0003676, GO:0004816, GO:0005524, GO:0005737, GO:0006421, GO:0016740, KEGG:K01893, RefSeq:WP_002263717.1, SO:0001217, UniParc:UPI00000E30DD, UniRef:UniRef100_Q8DTM2, UniRef:UniRef50_P54262, UniRef:UniRef90_Q8DTM2
contig_1	cds	40378	41469	+	HPMCLD_00200	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, RefSeq:WP_002263718.1, SO:0001217, UniParc:UPI00000E30DB, UniRef:UniRef100_Q8DTM4, UniRef:UniRef50_X5KFH6, UniRef:UniRef90_Q8DTM4
contig_1	cds	41499	41876	+	HPMCLD_00205	ridA	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	COG:COG0251, COG:V, SO:0001217, UniRef:UniRef50_O34133, UniRef:UniRef90_A0A2J9QDP3
contig_1	cds	42007	42765	+	HPMCLD_00210		Uncharacterized membrane protein	COG:COG4420, COG:S, RefSeq:WP_002263720.1, SO:0001217, UniParc:UPI00000E30D9, UniRef:UniRef100_A0A2J9QDQ5, UniRef:UniRef50_E9DN04, UniRef:UniRef90_A0A2J9QDQ5
contig_1	cds	42758	43648	+	HPMCLD_00215	rapZ	RNase adapter RapZ	COG:COG1660, COG:T, GO:0005524, GO:0005525, KEGG:K06958, RefSeq:WP_002263721.1, SO:0001217, UniParc:UPI00000E30D8, UniRef:UniRef100_Q8DTM7, UniRef:UniRef50_A3CM36, UniRef:UniRef90_Q8DTM7
contig_1	cds	43645	44622	+	HPMCLD_00220	cofD	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	COG:COG0391, COG:GH, RefSeq:WP_002265731.1, SO:0001217, UniParc:UPI0001B0551B, UniRef:UniRef100_A0A2J9QDP6, UniRef:UniRef50_P0DG78, UniRef:UniRef90_Q8DTM8
contig_1	cds	44619	45530	+	HPMCLD_00225	whiA	DNA-binding protein WhiA	COG:COG1481, COG:K, GO:0003677, GO:0007049, GO:0043937, GO:0051301, KEGG:K09762, RefSeq:WP_002264986.1, SO:0001217, UniParc:UPI0001B0551C, UniRef:UniRef100_UPI0001B0551C, UniRef:UniRef50_Q8DTM9, UniRef:UniRef90_Q8DTM9
contig_1	cds	46132	47529	+	HPMCLD_00230	pepD	C69 family dipeptidase	COG:COG4690, COG:E, EC:3.4.13.-, GO:0006508, GO:0016805, RefSeq:WP_002265616.1, SO:0001217, UniParc:UPI0002B5AFDC, UniRef:UniRef100_UPI0002B5AFDC, UniRef:UniRef50_A0A0H1UN73, UniRef:UniRef90_Q8DTN0
contig_1	cds	47756	49273	+	HPMCLD_00235	zinT	Periplasmic Zn/Cd-binding protein ZinT	COG:COG3443, COG:P, SO:0001217, UniRef:UniRef50_Q8CWN2, UniRef:UniRef90_A0A829BFE6
contig_1	cds	49441	50196	+	HPMCLD_00240		Methyltransferase	SO:0001217, UniRef:UniRef50_Q57060, UniRef:UniRef90_Q8DTN2
contig_1	cds	50250	50597	+	HPMCLD_00245	qdoI	Cupin domain protein related to quercetin dioxygenase	COG:COG1917, COG:R, RefSeq:WP_002269747.1, SO:0001217, UniParc:UPI000264EECD, UniRef:UniRef100_UPI000264EECD, UniRef:UniRef50_Q8DTN3, UniRef:UniRef90_Q8DTN3
contig_1	cds	50590	50913	+	HPMCLD_00250		Acetate kinase	RefSeq:WP_002295187.1, SO:0001217, UniParc:UPI0002B586B8, UniRef:UniRef100_UPI0002B586B8, UniRef:UniRef50_G5JYT8, UniRef:UniRef90_Q8DTN4
contig_1	cds	50955	51197	-	HPMCLD_00255	rpmE2	type B 50S ribosomal protein L31	COG:COG0254, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, KEGG:K02909, SO:0001217, UniParc:UPI00000E30D0, UniRef:UniRef100_Q8DTN5, UniRef:UniRef50_Q8DTN5, UniRef:UniRef90_Q8DTN5
contig_1	cds	51294	52226	-	HPMCLD_00260	nrnA	putative bifunctional oligoribonuclease and PAP phosphatase NrnA	COG:COG0618, COG:FT, EC:3.1.-.-, GO:0003676, GO:0004527, GO:0008441, KEGG:K06881, RefSeq:WP_002265613.1, SO:0001217, UniParc:UPI0002B55353, UniRef:UniRef100_UPI0002B55353, UniRef:UniRef50_Q8DTN6, UniRef:UniRef90_Q8DTN6
contig_1	cds	52298	53089	-	HPMCLD_00265	yghU	glutathione-dependent disulfide-bond oxidoreductase	COG:COG0625, COG:O, EC:2.-.-.-, GO:0005515, GO:0006749, GO:0016740, SO:0001217, UniRef:UniRef50_Q8DTN7, UniRef:UniRef90_Q8DTN7
contig_1	cds	53197	54213	+	HPMCLD_00270	add	adenosine deaminase	COG:COG1816, COG:F, EC:3.5.4.4, GO:0004000, GO:0008270, GO:0009117, GO:0009168, GO:0043101, GO:0046936, SO:0001217, UniRef:UniRef50_Q8DTN8, UniRef:UniRef90_Q8DTN8
contig_1	cds	54272	54715	+	HPMCLD_00275	fldA	flavodoxin	COG:C, COG:COG0716, RefSeq:WP_002263152.1, SO:0001217, UniParc:UPI00000E30CC, UniRef:UniRef100_Q8DTN9, UniRef:UniRef50_Q8DTN9, UniRef:UniRef90_Q8DTN9
contig_1	cds	54875	56257	+	HPMCLD_00280	sufB	Fe-S cluster assembly protein SufB	COG:COG0719, COG:O, GO:0005198, GO:0016226, RefSeq:WP_002263153.1, SO:0001217, UniParc:UPI00000E30CB, UniRef:UniRef100_A0A2J9QDP9, UniRef:UniRef50_A0A6N7BUA7, UniRef:UniRef90_A0A2J9QDP9
contig_1	cds	56678	57355	+	HPMCLD_00285	tVP38	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	COG:COG0398, COG:S, SO:0001217, UniRef:UniRef50_Q8DTP1, UniRef:UniRef90_Q8DTP1
contig_1	cds	57401	57673	+	HPMCLD_00290	pheA	Chorismate mutase	COG:COG1605, COG:E, RefSeq:WP_002263155.1, SO:0001217, UniParc:UPI00000E30C9, UniRef:UniRef100_Q8DTP2, UniRef:UniRef50_A0A917AA40, UniRef:UniRef90_Q8DTP2
contig_1	cds	57663	58883	+	HPMCLD_00295		Permease, chloride channel	RefSeq:WP_002264948.1, SO:0001217, UniParc:UPI0002B59AEF, UniRef:UniRef100_A0A2J9QEK3, UniRef:UniRef50_C9CPP6, UniRef:UniRef90_Q8DTP3
contig_1	cds	58969	60189	+	HPMCLD_00300	clcA	H+/Cl- antiporter ClcA	COG:COG0038, COG:P, SO:0001217, UniRef:UniRef50_C9CPP6, UniRef:UniRef90_A0A0M5NAN3
contig_1	cds	60378	60725	+	HPMCLD_00305	rplS	50S ribosomal protein L19	COG:COG0335, COG:J, GO:0000311, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002263158.1, SO:0001217, UniParc:UPI00000E30C6, UniRef:UniRef100_Q8DTP5, UniRef:UniRef50_Q9CH65, UniRef:UniRef90_Q8DTP5
contig_1	cds	60904	61254	-	HPMCLD_00310	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, RefSeq:WP_002263159.1, SO:0001217, UniParc:UPI00000E30C5, UniRef:UniRef100_A0A2J9QDR2, UniRef:UniRef50_G5JR70, UniRef:UniRef90_A0A2J9QDR2
contig_1	cds	61405	62583	+	HPMCLD_00315	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, KEGG:K08224, SO:0001217, UniRef:UniRef50_Q8DTP7, UniRef:UniRef90_Q8DTP7
contig_1	cds	62585	63244	+	HPMCLD_00320	ywnB	Putative NADH-flavin reductase	COG:COG2910, COG:R, RefSeq:WP_002286692.1, SO:0001217, UniParc:UPI0002B50C29, UniRef:UniRef100_UPI0002B50C29, UniRef:UniRef50_Q8DTP8, UniRef:UniRef90_Q8DTP8
contig_1	tRNA	63324	63395	+	HPMCLD_00325	trnR	tRNA-Arg(cct)	SO:0001036
contig_1	cds	63504	64070	-	HPMCLD_00330	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002270022.1, SO:0001217, UniParc:UPI0002B5F647, UniRef:UniRef100_UPI0002B5F647, UniRef:UniRef50_G5JTG9, UniRef:UniRef90_Q8DTP9
contig_1	cds	64209	65327	+	HPMCLD_00335	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	COG:COG0596, COG:HR, RefSeq:WP_002270023.1, SO:0001217, UniParc:UPI0002B5B76E, UniRef:UniRef100_UPI0002B5B76E, UniRef:UniRef50_Q8DTQ0, UniRef:UniRef90_Q8DTQ0
contig_1	cds	65534	66760	+	HPMCLD_00340	ftsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	COG:COG0772, COG:D, RefSeq:WP_002281165.1, SO:0001217, UniParc:UPI0002B54382, UniRef:UniRef100_UPI0002B54382, UniRef:UniRef50_Q5M3Y0, UniRef:UniRef90_Q8CWX3
contig_1	cds	67182	67766	+	HPMCLD_00345	gph	Phosphoglycolate phosphatase, HAD superfamily	COG:C, COG:COG0546, RefSeq:WP_019314069.1, SO:0001217, UniParc:UPI0002D3401B, UniRef:UniRef100_UPI0002D3401B, UniRef:UniRef50_A0A6N3E522, UniRef:UniRef90_A0A829BIM3
contig_1	cds	67766	69718	+	HPMCLD_00350	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	COG:COG0187, COG:L, EC:5.6.2.2, GO:0003918, GO:0006265, GO:0009330, RefSeq:WP_002263167.1, SO:0001217, UniParc:UPI00000E30BF, UniRef:UniRef100_A0A2J9QEL1, UniRef:UniRef50_A0A133XYW1, UniRef:UniRef90_A0A0P0N737
contig_1	cds	69814	71538	+	HPMCLD_00355	ezrA	septation ring formation regulator EzrA	COG:COG4477, COG:D, GO:0000917, GO:0000921, GO:0005886, GO:0005940, KEGG:K06286, SO:0001217, UniRef:UniRef50_Q8DTQ3, UniRef:UniRef90_Q8DTQ3
contig_1	cds	71734	72006	+	HPMCLD_00360		bacteriocin	RefSeq:WP_032527681.1, SO:0001217, UniParc:UPI00034D7809, UniRef:UniRef100_UPI00034D7809, UniRef:UniRef50_A0A1L7LKV4, UniRef:UniRef90_UPI001454F3F1
contig_1	cds	73323	74372	+	HPMCLD_00365	hisC	histidinol-phosphate transaminase	COG:COG0079, COG:E, EC:2.6.1.9, GO:0000105, GO:0004400, GO:0030170, KEGG:K00817, RefSeq:WP_002282468.1, SO:0001217, UniParc:UPI0002B5BA5D, UniRef:UniRef100_UPI0002B5BA5D, UniRef:UniRef50_Q8DTQ4, UniRef:UniRef90_Q8DTQ4
contig_1	cds	74369	75331	+	HPMCLD_00370	hisZ	ATP phosphoribosyltransferase regulatory subunit	COG:COG3705, COG:E, GO:0000105, GO:0005737, GO:0016740, SO:0001217, UniRef:UniRef50_Q8DTQ5, UniRef:UniRef90_Q8DTQ5
contig_1	cds	75341	75988	+	HPMCLD_00375	hisG	ATP phosphoribosyltransferase	COG:COG0040, COG:E, EC:2.4.2.17, GO:0000105, GO:0003879, GO:0005524, GO:0005737, KEGG:K00765, RefSeq:WP_002263173.1, SO:0001217, UniParc:UPI00000E30BB, UniRef:UniRef100_Q8DTQ6, UniRef:UniRef50_Q8Y9G0, UniRef:UniRef90_Q8DTQ6
contig_1	cds	75985	77268	+	HPMCLD_00380	hisD	Histidinol dehydrogenase	COG:COG0141, COG:E, EC:1.1.1.23, GO:0000105, GO:0004399, GO:0008270, GO:0051287, SO:0001217, UniRef:UniRef50_Q8Y9G1, UniRef:UniRef90_Q8DTQ7
contig_1	cds	77255	77902	+	HPMCLD_00385	serB	phosphoserine phosphatase SerB	COG:COG0560, COG:E, EC:3.1.3.3, GO:0006564, GO:0036424, RefSeq:WP_002264985.1, SO:0001217, UniParc:UPI0001B0554F, UniRef:UniRef100_UPI0001B0554F, UniRef:UniRef50_Q9CHW3, UniRef:UniRef90_Q8DTQ8
contig_1	cds	77899	78483	+	HPMCLD_00390	hisB	imidazoleglycerol-phosphate dehydratase HisB	COG:COG0131, COG:E, EC:4.2.1.19, GO:0000105, GO:0004424, GO:0005737, RefSeq:WP_002306984.1, SO:0001217, UniParc:UPI0002B4DFA7, UniRef:UniRef100_A0A2J9QDR9, UniRef:UniRef50_Q8DTQ9, UniRef:UniRef90_Q8DTQ9
contig_1	cds	78499	78852	+	HPMCLD_00395		Integral membrane protein	RefSeq:WP_002263177.1, SO:0001217, UniParc:UPI0002B5F9E0, UniRef:UniRef100_UPI0002B5F9E0, UniRef:UniRef50_Q8DTR0, UniRef:UniRef90_Q8DTR0
contig_1	cds	78849	79454	+	HPMCLD_00400	hisH	imidazole glycerol phosphate synthase subunit HisH	COG:COG0118, COG:E, EC:4.3.2.10, GO:0000105, GO:0000107, GO:0004359, GO:0005737, GO:0006541, GO:0016829, GO:0016884, SO:0001217, UniRef:UniRef50_Q8DTR1, UniRef:UniRef90_Q8DTR1
contig_1	cds	79679	80398	+	HPMCLD_00405	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	COG:COG0106, COG:E, EC:5.3.1.16, GO:0000105, GO:0003949, GO:0005737, KEGG:K01814, RefSeq:WP_151416332.1, SO:0001217, UniParc:UPI00124ACFE9, UniRef:UniRef100_UPI00124ACFE9, UniRef:UniRef50_Q8Y9G4, UniRef:UniRef90_Q8DTR2
contig_1	cds	80401	81156	+	HPMCLD_00410	hisF	Imidazole glycerol phosphate synthase subunit HisF	COG:COG0107, COG:E, EC:4.3.2.10, GO:0000105, GO:0000107, GO:0005737, GO:0016829, SO:0001217, UniRef:UniRef50_P50937, UniRef:UniRef90_Q8DTR3
contig_1	cds	81156	81497	+	HPMCLD_00415	hisI	phosphoribosyl-AMP cyclohydrolase	COG:COG0139, COG:E, EC:3.5.4.19, GO:0000105, GO:0000287, GO:0004635, GO:0005737, GO:0008270, RefSeq:WP_002267427.1, SO:0001217, UniParc:UPI0002B5B39E, UniRef:UniRef100_UPI0002B5B39E, UniRef:UniRef50_Q97KH7, UniRef:UniRef90_Q8DTR4
contig_1	cds	81719	82033	+	HPMCLD_00420	hisE	Phosphoribosyl-ATP pyrophosphatase	COG:COG0140, COG:E, EC:3.6.1.31, GO:0000105, GO:0004636, GO:0005524, GO:0005737, SO:0001217, UniRef:UniRef50_Q03K84, UniRef:UniRef90_Q03K84
contig_1	cds	82578	82904	-	HPMCLD_00425		site-specific DNA-methyltransferase (adenine-specific)	RefSeq:WP_024783047.1, SO:0001217, UniParc:UPI00046494B7, UniRef:UniRef100_UPI00046494B7, UniRef:UniRef50_Q8DTR8, UniRef:UniRef90_Q8DTR8
contig_1	cds	82967	83629	+	HPMCLD_00430		Restriction endonuclease	RefSeq:WP_226706499.1, SO:0001217, UniParc:UPI001CFF43F2, UniRef:UniRef100_UPI001CFF43F2, UniRef:UniRef50_A0A0F7PV82, UniRef:UniRef90_A0A829BP73
contig_1	cds	83724	84680	+	HPMCLD_00435		Abi family protein	RefSeq:WP_002309631.1, SO:0001217, UniParc:UPI0002B55105, UniRef:UniRef100_UPI0002B55105, UniRef:UniRef50_A0A829BKT2, UniRef:UniRef90_A0A829BKT2
contig_1	cds	84711	85175	+	HPMCLD_00440		Prophage ps3 protein 01, putative	SO:0001217, UniRef:UniRef50_A0A829BK58, UniRef:UniRef90_A0A829BK58
contig_1	cds	85683	86219	-	HPMCLD_00445		5'-nucleotidase	SO:0001217, UniRef:UniRef50_A0A366MDT7, UniRef:UniRef90_G5JYZ4
contig_1	cds	86308	86733	+	HPMCLD_00450	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_002267445.1, SO:0001217, UniParc:UPI000264EF14, UniRef:UniRef100_A0A829BGS0, UniRef:UniRef50_Q8DTS4, UniRef:UniRef90_Q8DTS4
contig_1	cds	86744	87856	+	HPMCLD_00455	glxK	Glycerate kinase	COG:COG1929, COG:G, SO:0001217, UniRef:UniRef50_P57098, UniRef:UniRef90_Q8DTS5
contig_1	cds	87933	88385	-	HPMCLD_00460	yueI	DUF2278 domain-containing protein	COG:COG5506, COG:S, SO:0001217, UniRef:UniRef50_A0A2X3W028, UniRef:UniRef90_Q8DTS6
