fq	name
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002212925.1	GCF_002212925N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002212935.1	GCF_002212935N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002212995.1	GCF_002212995N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002213005.1	GCF_002213005N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002213035.1	GCF_002213035N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002355215.1	GCF_002355215N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_002995555.1	GCF_002995555N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_003466855.1	GCF_003466855N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_006386535.1	GCF_006386535N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_008831325.1	GCF_008831325N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_008831345.1	GCF_008831345N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_011765485.1	GCF_011765485N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_011765545.1	GCF_011765545N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641085.1	GCF_012641085N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641545.1	GCF_012641545N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641565.1	GCF_012641565N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641575.1	GCF_012641575N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641605.1	GCF_012641605N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641615.1	GCF_012641615N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641625.1	GCF_012641625N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641665.1	GCF_012641665N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641765.1	GCF_012641765N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641775.1	GCF_012641775N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641805.1	GCF_012641805N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641825.1	GCF_012641825N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641845.1	GCF_012641845N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641855.1	GCF_012641855N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641885.1	GCF_012641885N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641905.1	GCF_012641905N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641925.1	GCF_012641925N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641935.1	GCF_012641935N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641965.1	GCF_012641965N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012641975.1	GCF_012641975N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642005.1	GCF_012642005N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642015.1	GCF_012642015N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642035.1	GCF_012642035N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642055.1	GCF_012642055N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642085.1	GCF_012642085N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642105.1	GCF_012642105N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642125.1	GCF_012642125N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642145.1	GCF_012642145N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642165.1	GCF_012642165N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642185.1	GCF_012642185N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642205.1	GCF_012642205N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642225.1	GCF_012642225N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642235.1	GCF_012642235N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642265.1	GCF_012642265N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642275.1	GCF_012642275N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642305.1	GCF_012642305N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642325.1	GCF_012642325N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642345.1	GCF_012642345N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642355.1	GCF_012642355N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642365.1	GCF_012642365N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_012642405.1	GCF_012642405N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_014842815.3	GCF_014842815N3
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_015556125.1	GCF_015556125N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_015668935.1	GCF_015668935N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_015669655.1	GCF_015669655N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_015670115.1	GCF_015670115N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_015670285.1	GCF_015670285N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_018588765.1	GCF_018588765N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_018588785.1	GCF_018588785N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_018588825.1	GCF_018588825N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_018619415.1	GCF_018619415N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_021013185.1	GCF_021013185N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_023109585.1	GCF_023109585N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_024762155.1	GCF_024762155N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_024762175.1	GCF_024762175N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782685.1	GCF_026782685N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782705.1	GCF_026782705N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782725.1	GCF_026782725N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782745.1	GCF_026782745N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782765.1	GCF_026782765N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782785.1	GCF_026782785N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782805.1	GCF_026782805N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782825.1	GCF_026782825N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782845.1	GCF_026782845N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_026782885.1	GCF_026782885N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_027658645.1	GCF_027658645N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_027683265.1	GCF_027683265N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_028325945.1	GCF_028325945N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_028326035.1	GCF_028326035N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_028326065.1	GCF_028326065N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_028326125.1	GCF_028326125N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_028326145.1	GCF_028326145N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_029071925.1	GCF_029071925N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_900459345.1	GCF_900459345N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_900636835.1	GCF_900636835N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_901875565.1	GCF_901875565N1
/projects/sikora/people/xvh856/projects/mutans_assemblies/bacteria/GCF_009738105.1	GCF_009738105N1
/projects/sikora/people/xvh856/projects/pipelines/Strep_anvio/data/read_assembly/mutans_1kb/NEO137/Antonio/summary-concoct-refined-renamed/bin_by_bin/Streptococcus_mutans/Streptococcus_mutans-contigs.fa	NEO137
/projects/sikora/people/xvh856/projects/mag_competitive_mapping/mags_renamed/NEO105-contigs-filtered.fa	NEO105
#/projects/sikora/people/xvh856/projects/pipelines/Strep_anvio/data/read_assembly/mutans_1kb/NEO105/Antonio/summary-concoct-refined/bin_by_bin/Streptococcus_mutans/Streptococcus_mutans-contigs.fa	NEO105
